# OpenBCI LSL Stream Data
# Session Start: 2025-08-09T14:48:38.023894
# Stream Name: timeseriesfilt
# Stream Type: EEG
# Sampling Rate: 250.0 Hz
# Channel Count: 8
"# Data Format: unix_timestamp, lsl_timestamp, system_time_iso, channel_1, channel_2, ..."
unix_timestamp,lsl_timestamp,system_time_iso,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
1754765318.127392,1102186.5173414575,2025-08-09T14:48:38.127392,112.56684112548828,-48.37680435180664,-0.3574821949005127,1.4217450550191302e-09,25.96514129638672,-0.8359223008155823,18.782915115356445,1.0613837586603836e-09
1754765318.183391,1102186.540318958,2025-08-09T14:48:38.183394,100.965087890625,-63.92057418823242,0.09398653358221054,-1.5526847585434211e-09,17.31002426147461,-1.6539665460586548,29.355819702148438,-1.985022590744734e-09
1754765318.1834261,1102186.544318958,2025-08-09T14:48:38.183426,-9.666407585144043,-13.908466339111328,-0.2398683875799179,-6.904270488661268e-10,4.053769588470459,1.305201768875122,5.121962070465088,-2.0148145374321302e-09
1754765318.183435,1102186.548318958,2025-08-09T14:48:38.183435,-349.0581970214844,131.91514587402344,-0.4272165894508362,3.4870376031115313e-10,-56.75194549560547,1.8335810899734497,-81.477783203125,-1.8906831655840506e-09
1754765318.183444,1102186.5523189579,2025-08-09T14:48:38.183444,-165.95535278320312,-24.7314510345459,-0.5065257549285889,2.994267611633461e-10,-4.063700199127197,0.0771288126707077,6.393822193145752,-1.536371585508789e-09
1754765318.183452,1102186.5563189578,2025-08-09T14:48:38.183452,-139.3324737548828,-52.8250732421875,-0.22034849226474762,1.1046874526243755e-09,0.9575930237770081,-3.206470251083374,20.638172149658203,-2.6243368589362603e-10
1754765318.1835918,1102186.5603189578,2025-08-09T14:48:38.183592,52.48765563964844,-123.0784683227539,0.528540849685669,1.6939990521436243e-09,30.83332061767578,-1.6191469430923462,57.63096237182617,1.8829198200620567e-09
1754765318.183622,1102186.5643189577,2025-08-09T14:48:38.183622,179.76260375976562,-140.6088409423828,0.3932061195373535,-3.3465433202373163e-10,53.61455154418945,0.9188618063926697,68.07161712646484,1.1287810686155808e-09
1754765318.18366,1102186.5683189577,2025-08-09T14:48:38.183660,58.69746017456055,-72.94525146484375,-0.5039250254631042,-3.167030193651499e-09,32.713321685791016,1.2272589206695557,35.162574768066406,-1.7904567828352924e-09
1754765318.18368,1102186.5723189577,2025-08-09T14:48:38.183680,-176.70509338378906,48.40483856201172,0.21585753560066223,-1.6572681005300183e-09,-37.86298370361328,-0.14383994042873383,-40.71354293823242,-1.2104255098233097e-10
1754765318.183742,1102186.5763189576,2025-08-09T14:48:38.183742,-152.96311950683594,67.95840454101562,0.9395517110824585,4.6032805345319616e-10,-43.28643035888672,1.4438056945800781,-51.01931381225586,2.1022026341910305e-09
1754765318.218357,1102186.575310291,2025-08-09T14:48:38.218360,109.97449493408203,-38.315185546875,0.36904171109199524,-1.4198846265411902e-10,11.321978569030762,0.730148434638977,14.260490417480469,1.1641446695520585e-09
1754765318.218415,1102186.579310291,2025-08-09T14:48:38.218415,212.86770629882812,-110.30525207519531,-0.8529759049415588,-1.990592801703883e-09,44.46964645385742,-1.142290711402893,65.9248275756836,-1.9809984763696775e-09
1754765318.218442,1102186.583310291,2025-08-09T14:48:38.218442,28.488935470581055,-12.994111061096191,-0.0395464263856411,1.0898647540003026e-09,14.6553373336792,2.1248021125793457,20.617551803588867,-6.685164921638176e-11
1754765318.218464,1102186.587310291,2025-08-09T14:48:38.218464,-21.559438705444336,44.56443786621094,0.46981608867645264,3.1595295268971313e-09,-0.0263250432908535,3.294288396835327,-14.641083717346191,2.190620129738363e-09
1754765318.218486,1102186.5913102909,2025-08-09T14:48:38.218486,68.29662322998047,6.803574562072754,0.27014750242233276,2.444917157617965e-09,12.826321601867676,0.4804706275463104,0.2808430790901184,1.1817842260342104e-09
1754765318.218505,1102186.5953102908,2025-08-09T14:48:38.218505,67.72472381591797,-42.11811065673828,-0.4455249011516571,2.134138143983222e-10,17.995662689208984,-2.7128145694732666,29.50189208984375,-2.0617239027131973e-09
1754765318.218524,1102186.5993102908,2025-08-09T14:48:38.218524,22.757034301757812,-17.505849838256836,-0.3466547429561615,1.1046874526243755e-09,13.22921371459961,1.149300456047058,21.686914443969727,-1.646391079024312e-10
1754765318.218545,1102186.6033102907,2025-08-09T14:48:38.218545,22.499948501586914,31.28000831604004,-0.06969674676656723,1.6939990521436243e-09,3.158402442932129,1.2813141345977783,-14.063827514648438,2.0828381241955185e-09
1754765318.218564,1102186.6073102907,2025-08-09T14:48:38.218564,85.14484405517578,9.709738731384277,0.15977118909358978,-3.3465433202373163e-10,10.554288864135742,0.06042290851473808,-6.232879161834717,1.1789673681761315e-09
1754765318.218625,1102186.6113102906,2025-08-09T14:48:38.218625,15.808090209960938,-18.926530838012695,0.029610002413392067,-3.167030193651499e-09,2.7897789478302,-1.079634189605713,14.908597946166992,-1.968397667084787e-09
1754765318.2598982,1102186.6159740828,2025-08-09T14:48:38.259900,137.73419189453125,-48.213722229003906,-0.04469043016433716,2.147388239448489e-10,23.02088165283203,-2.6024622917175293,22.5142879486084,2.0248516197085564e-09
1754765318.2599502,1102186.6199740828,2025-08-09T14:48:38.259951,131.7329864501953,-69.62866973876953,-0.10103927552700043,-5.427742144625824e-10,26.151506423950195,-0.40263986587524414,38.62400436401367,1.1605736371933517e-09
1754765318.259972,1102186.6239740828,2025-08-09T14:48:38.259972,-194.82969665527344,82.55814361572266,0.04207782447338104,-2.865841119970014e-09,-37.841190338134766,2.182291269302368,-40.66533660888672,-1.916130587531484e-09
1754765318.25999,1102186.6279740827,2025-08-09T14:48:38.259990,-123.8266830444336,69.76815032958984,0.16454236209392548,-4.2653026943728634e-11,-21.43658447265625,-0.08231233060359955,-34.35475158691406,-9.593872224433753e-11
1754765318.260007,1102186.6319740827,2025-08-09T14:48:38.260008,173.0653076171875,-75.03213500976562,0.006878855638206005,2.634394480338642e-09,37.466331481933594,-0.3088245689868927,45.05609130859375,2.0928991872892766e-09
1754765318.260025,1102186.6359740826,2025-08-09T14:48:38.260025,137.64120483398438,-58.747920989990234,-0.0846090316772461,2.543028232437905e-09,18.681072235107422,-0.09220052510499954,32.59276580810547,1.1488257012359782e-09
1754765318.260054,1102186.6399740826,2025-08-09T14:48:38.260055,-207.55018615722656,134.66598510742188,-0.00036458749673329294,3.4870376031115313e-10,-59.86534881591797,0.25544148683547974,-77.74896240234375,-1.9761652314542744e-09
1754765318.2600782,1102186.6439740825,2025-08-09T14:48:38.260078,-32.04380416870117,31.408538818359375,-0.05808902159333229,3.6242406853403963e-09,-14.265604972839355,1.5910868644714355,-20.016023635864258,1.98158378594826e-09
1754765318.260127,1102186.6479740825,2025-08-09T14:48:38.260127,-80.25664520263672,61.946956634521484,0.014215660281479359,2.435456947225134e-09,-9.371903419494629,0.5654547214508057,-37.122344970703125,1.131992610758914e-09
1754765318.260153,1102186.6519740825,2025-08-09T14:48:38.260153,198.30311584472656,-11.552910804748535,0.06639599055051804,-1.8668642187691376e-09,52.072052001953125,-1.3548532724380493,-4.1273417472839355,-1.8745318630664087e-09
1754765318.3303301,1102186.686953625,2025-08-09T14:48:38.330331,-127.60771179199219,90.85496520996094,0.14092621207237244,1.4501740919214967e-09,-14.8634614944458,-1.2011603116989136,-59.61870574951172,2.090682293953705e-09
1754765318.330358,1102186.690953625,2025-08-09T14:48:38.330358,-156.2104949951172,76.79500579833984,0.015881914645433426,-2.495596784779508e-10,-27.088184356689453,-0.358559250831604,-53.08380889892578,1.1629842644467203e-09
1754765318.330368,1102186.6949536249,2025-08-09T14:48:38.330368,61.39921188354492,-79.68505096435547,-0.1334747076034546,-4.206160753028598e-09,10.985859870910645,1.0559720993041992,35.52810287475586,-1.9697434794352375e-09
1754765318.3303769,1102186.6989536248,2025-08-09T14:48:38.330378,5.222916126251221,-41.417301177978516,-0.2277022898197174,4.6032805345319616e-10,6.913774490356445,-0.09536152333021164,16.3455753326416,2.0306658576885184e-09
1754765318.3303869,1102186.7029536248,2025-08-09T14:48:38.330387,92.1666259765625,-85.30842590332031,-0.06534817814826965,-1.4198846265411902e-10,30.364965438842773,-0.43464213609695435,43.152374267578125,1.1338883165734615e-09
1754765318.330397,1102186.7069536247,2025-08-09T14:48:38.330397,-188.92686462402344,32.509220123291016,0.2074960321187973,-1.990592801703883e-09,-21.234689712524414,0.1462891846895218,-17.85137176513672,-1.9183556965174375e-09
1754765318.330404,1102186.7109536247,2025-08-09T14:48:38.330404,92.85250091552734,-81.0124282836914,0.21710528433322906,2.634394480338642e-09,21.177284240722656,0.5818864703178406,36.94553756713867,2.000082988118379e-09
1754765318.3304121,1102186.7149536246,2025-08-09T14:48:38.330412,-39.01169204711914,-26.321260452270508,0.09746979176998138,2.543028232437905e-09,-15.529211044311523,0.6901256442070007,5.279801845550537,1.138137140088702e-09
1754765318.3304188,1102186.7189536246,2025-08-09T14:48:38.330419,-190.0751495361328,72.73683166503906,-0.21208353340625763,3.4870376031115313e-10,-49.3778190612793,-0.6270584464073181,-52.842987060546875,-1.8903258958147262e-09
1754765318.3304262,1102186.7229536246,2025-08-09T14:48:38.330426,-59.20769119262695,-1.2787977457046509,-0.017494063824415207,1.6073113950909601e-09,-18.855796813964844,-0.6419517397880554,-3.9245097637176514,-1.1352929707442172e-10
1754765318.360057,1102186.716456291,2025-08-09T14:48:38.360059,-25.501033782958984,-43.49082565307617,0.20472122728824615,2.4365456319230816e-09,-13.204230308532715,0.776766300201416,25.520816802978516,2.085075445634743e-09
1754765318.360194,1102186.720456291,2025-08-09T14:48:38.360195,-66.10570526123047,-5.547451972961426,0.12930506467819214,8.717234711852484e-10,-23.84632110595703,0.8046621084213257,2.7748918533325195,1.1541160249706195e-09
1754765318.36022,1102186.724456291,2025-08-09T14:48:38.360220,-24.94326400756836,21.409948348999023,-0.21897834539413452,-2.304772372951902e-09,-14.083942413330078,-0.8811472058296204,-18.78701400756836,-1.969946872293349e-09
1754765318.360245,1102186.728456291,2025-08-09T14:48:38.360245,-154.8997039794922,58.909584045410156,-0.13945356011390686,9.250392118964612e-10,-40.64878463745117,-0.20253610610961914,-39.48088836669922,2.04434424944111e-09
1754765318.3602629,1102186.7324562909,2025-08-09T14:48:38.360264,-105.55435180664062,39.67174530029297,-0.04809650033712387,-1.5144857590243532e-10,-26.133821487426758,-0.22222855687141418,-30.320547103881836,1.1735670213397498e-09
1754765318.3602822,1102186.7364562908,2025-08-09T14:48:38.360282,173.67796325683594,-115.88036346435547,0.15717434883117676,-4.070871195693826e-09,34.76798629760742,0.2615964114665985,56.21411895751953,-1.9364976289182323e-09
1754765318.3603,1102186.7404562908,2025-08-09T14:48:38.360301,53.62792205810547,-38.83163070678711,0.16502581536769867,-1.393416937389702e-09,5.549175262451172,0.2894214391708374,9.86223316192627,-2.0514498433321648e-10
1754765318.360319,1102186.7444562907,2025-08-09T14:48:38.360319,-70.8821029663086,56.833099365234375,0.06611055880784988,2.3905695201165145e-09,-20.94061851501465,-0.37989938259124756,-40.08938980102539,2.0264656619417565e-09
1754765318.3603368,1102186.7484562907,2025-08-09T14:48:38.360337,3.096622943878174,28.860107421875,-0.07388173788785934,2.6281228304725346e-09,-4.923888683319092,-0.4410436451435089,-13.474501609802246,1.1693969126369552e-09
1754765318.3603551,1102186.7524562906,2025-08-09T14:48:38.360355,224.10638427734375,-106.95711517333984,-0.012568268924951553,-6.904270488661268e-10,41.61177444458008,0.5230128765106201,69.72280883789062,-1.91449744946226e-09
1754765318.409266,1102186.7665936658,2025-08-09T14:48:38.409267,144.3712921142578,-41.23154830932617,0.3132286071777344,1.3685385047423893e-09,26.103153228759766,0.839877724647522,27.474445343017578,-1.3751860761246348e-10
1754765318.4092958,1102186.7705936658,2025-08-09T14:48:38.409297,-29.97064781188965,43.543418884277344,0.14551721513271332,3.6242406853403963e-09,-5.397671699523926,0.015781113877892494,-19.137271881103516,2.096073092872075e-09
1754765318.409308,1102186.7745936657,2025-08-09T14:48:38.409308,-66.4111099243164,31.44305992126465,-0.10048875957727432,2.435456947225134e-09,-11.30089282989502,-0.5124194025993347,-11.588533401489258,1.167937413448783e-09
1754765318.409318,1102186.7785936657,2025-08-09T14:48:38.409318,-19.190340042114258,-42.28632354736328,-0.09891250729560852,-1.8668642187691376e-09,-0.41695141792297363,0.16611848771572113,29.630109786987305,-1.972334295885503e-09
1754765318.4093282,1102186.7825936656,2025-08-09T14:48:38.409328,-36.97200393676758,-14.341708183288574,-0.37359610199928284,1.4501740919214967e-09,-0.6118702292442322,-0.70107501745224,18.076282501220703,2.019423295251954e-09
1754765318.409336,1102186.7865936656,2025-08-09T14:48:38.409336,-156.07106018066406,58.47846221923828,-0.0997062623500824,-2.495596784779508e-10,-22.447589874267578,-0.298316091299057,-22.362228393554688,1.1130033561457253e-09
1754765318.409344,1102186.7905936656,2025-08-09T14:48:38.409344,-314.5482177734375,159.5646209716797,0.31848323345184326,-4.206160753028598e-09,-58.73194122314453,0.5260627269744873,-81.43482971191406,-1.905885005371033e-09
1754765318.4093509,1102186.7945936655,2025-08-09T14:48:38.409351,281.1711120605469,-69.03118133544922,-0.12780828773975372,-1.8960408798562867e-09,50.576717376708984,-0.7102082967758179,41.6559944152832,-1.636449864506062e-10
1754765318.4093592,1102186.7985936655,2025-08-09T14:48:38.409359,270.44775390625,-90.16524505615234,-0.23625019192695618,1.6480231623816621e-09,56.34531021118164,-1.1164997816085815,61.58660888671875,1.944229000017117e-09
1754765318.409368,1102186.8025936654,2025-08-09T14:48:38.409368,51.64799880981445,-2.2548999786376953,-0.05478285625576973,1.4217450550191302e-09,20.247116088867188,-0.16773036122322083,22.308805465698242,1.106406521955705e-09
1754765318.4519548,1102186.807638208,2025-08-09T14:48:38.451958,-95.36033630371094,70.77815246582031,0.21248674392700195,-1.5526847585434211e-09,-8.728839874267578,0.930078387260437,-15.258251190185547,-1.8390935441203737e-09
1754765318.4520068,1102186.8116382079,2025-08-09T14:48:38.452007,-171.9015350341797,77.06713104248047,0.0888514295220375,1.2829426410121414e-09,-20.924362182617188,-0.44926679134368896,-20.899761199951172,-1.5257962948656e-10
1754765318.452029,1102186.8156382078,2025-08-09T14:48:38.452029,-271.7046813964844,123.94189453125,0.11662310361862183,3.869829789948653e-09,-43.71934509277344,-0.36912649869918823,-47.9346923828125,1.96628513471353e-09
1754765318.452051,1102186.8196382078,2025-08-09T14:48:38.452051,52.2537727355957,61.889915466308594,0.008893040008842945,2.8362427961781123e-09,5.964258193969727,0.0241998303681612,-23.107202529907227,1.1100934615981828e-09
1754765318.452085,1102186.8236382077,2025-08-09T14:48:38.452086,476.29803466796875,-58.13541793823242,-0.09610429406166077,-9.916160115253092e-10,73.67704772949219,0.36127564311027527,33.4130859375,-1.8555090797178764e-09
1754765318.452134,1102186.8276382077,2025-08-09T14:48:38.452134,180.50347900390625,57.63054275512695,0.15421456098556519,1.6939990521436243e-09,12.201032638549805,1.4049787521362305,-25.59853744506836,2.1044277431769842e-09
1754765318.4522,1102186.8316382077,2025-08-09T14:48:38.452202,126.01853942871094,44.165531158447266,0.14457842707633972,-3.3465433202373163e-10,0.8184347152709961,0.5035480260848999,-11.851709365844727,1.163963814221347e-09
1754765318.452223,1102186.8356382076,2025-08-09T14:48:38.452223,-41.11125564575195,41.65779113769531,-0.1676117181777954,-3.167030193651499e-09,-25.416948318481445,-1.2889187335968018,-1.9848723411560059,-1.986678155319055e-09
1754765318.452232,1102186.8396382076,2025-08-09T14:48:38.452232,-56.080963134765625,73.43882751464844,-0.12381459772586823,-1.5144857590243532e-10,-25.996234893798828,-0.40934962034225464,-24.66412925720215,1.1277313527457977e-09
1754765318.45224,1102186.8436382075,2025-08-09T14:48:38.452240,207.75619506835938,38.65427780151367,0.04505865275859833,-4.070871195693826e-09,18.795730590820312,0.8750751614570618,-13.74288558959961,-1.8868397955174032e-09
1754765318.5096278,1102186.865776541,2025-08-09T14:48:38.509630,153.84744262695312,-14.523244857788086,0.10440724343061447,-1.4198846265411902e-10,24.459644317626953,0.30004581809043884,14.981881141662598,1.1660710175220856e-09
1754765318.510517,1102186.869776541,2025-08-09T14:48:38.510518,-152.8082275390625,21.392993927001953,0.02551993913948536,-1.990592801703883e-09,-21.809558868408203,-0.2894548177719116,-0.30640366673469543,-1.945010819071058e-09
1754765318.510559,1102186.8737765409,2025-08-09T14:48:38.510559,-236.89466857910156,56.79720687866211,-0.117163747549057,1.0898647540003026e-09,-31.923967361450195,-0.8098838925361633,-25.737018585205078,-1.9683632501710235e-10
1754765318.510664,1102186.8777765408,2025-08-09T14:48:38.510665,32.56840515136719,-22.56317710876465,0.021295376121997833,3.1595295268971313e-09,20.13242530822754,-0.7374016046524048,9.838786125183105,2.0224992791639806e-09
1754765318.510684,1102186.8817765408,2025-08-09T14:48:38.510684,148.01449584960938,-97.4259033203125,0.07420427352190018,2.444917157617965e-09,44.725135803222656,0.08459462225437164,48.208797454833984,1.1659525567253581e-09
1754765318.510703,1102186.8857765407,2025-08-09T14:48:38.510703,-166.56765747070312,-28.42902946472168,-0.02709498442709446,2.134138143983222e-10,-11.556522369384766,0.5814060568809509,10.98939323425293,-1.9160046882404913e-09
1754765318.510721,1102186.8897765407,2025-08-09T14:48:38.510721,133.32020568847656,-151.75421142578125,0.039703596383333206,2.4365456319230816e-09,46.799705505371094,0.2753711938858032,75.49534606933594,2.0843187176211586e-09
1754765318.5108202,1102186.8937765406,2025-08-09T14:48:38.510821,-20.597488403320312,-91.04188537597656,-0.07676532119512558,8.717234711852484e-10,18.382858276367188,-0.22335287928581238,43.19658660888672,1.1553488166171633e-09
1754765318.5108402,1102186.8977765406,2025-08-09T14:48:38.510840,-309.1330261230469,106.3626937866211,-0.017625700682401657,-2.304772372951902e-09,-39.789608001708984,-0.14985321462154388,-70.39456939697266,-1.9651231752959575e-09
1754765318.510859,1102186.9017765406,2025-08-09T14:48:38.510859,-38.608089447021484,-13.698851585388184,0.02270057611167431,-1.5716722367997704e-09,11.508966445922852,0.661959171295166,-9.85122013092041,-1.2401624172042602e-10
1754765318.535074,1102186.89109325,2025-08-09T14:48:38.535094,65.4859390258789,-132.7699432373047,-0.12284538149833679,2.147388239448489e-10,30.943038940429688,0.46739888191223145,54.61827087402344,2.0653752041965845e-09
1754765318.535251,1102186.8950932499,2025-08-09T14:48:38.535252,-102.88462829589844,-71.31314086914062,-0.07664255052804947,-5.427742144625824e-10,-6.981135845184326,-0.12321697175502777,14.954568862915039,1.1477528927272829e-09
1754765318.535296,1102186.8990932498,2025-08-09T14:48:38.535296,-233.44569396972656,68.30663299560547,0.11685164272785187,-2.865841119970014e-09,-39.963035583496094,-0.37449127435684204,-70.82088470458984,-1.948935679507713e-09
1754765318.5353532,1102186.9030932498,2025-08-09T14:48:38.535353,-49.224876403808594,-16.939861297607422,-0.04474206268787384,-4.2653026943728634e-11,-4.175784111022949,-0.04234297201037407,-19.044384002685547,-1.5581434753553225e-10
1754765318.535378,1102186.9070932497,2025-08-09T14:48:38.535378,-84.41319274902344,-68.06682586669922,-0.16453124582767487,2.634394480338642e-09,-8.82101058959961,-0.18497613072395325,18.52585792541504,2.0194752536895066e-09
1754765318.535398,1102186.9110932497,2025-08-09T14:48:38.535398,-165.8749542236328,-22.924007415771484,-0.0606931708753109,2.543028232437905e-09,-23.66758155822754,-0.05385802313685417,-0.48753196001052856,1.1412194522719687e-09
1754765318.535417,1102186.9150932496,2025-08-09T14:48:38.535417,-48.6673469543457,23.357418060302734,0.149113267660141,3.4870376031115313e-10,-5.850451469421387,0.13262338936328888,-28.305255889892578,-1.9085573121913058e-09
1754765318.535435,1102186.9190932496,2025-08-09T14:48:38.535435,-258.1947326660156,88.84318542480469,0.08991210907697678,3.6242406853403963e-09,-52.53742980957031,-0.09899335354566574,-59.579017639160156,2.0370001241332147e-09
1754765318.535454,1102186.9230932496,2025-08-09T14:48:38.535454,-190.03240966796875,97.7710952758789,0.016353094950318336,2.435456947225134e-09,-50.31342697143555,0.10143757611513138,-68.97383117675781,1.1394657439822709e-09
1754765318.5354948,1102186.9270932495,2025-08-09T14:48:38.535495,252.0869903564453,-117.0135498046875,-0.07835263013839722,-1.8668642187691376e-09,35.29335021972656,0.0806557759642601,49.52616500854492,-1.9229853265301244e-09
1754765318.5928478,1102186.95003325,2025-08-09T14:48:38.592850,72.86598205566406,16.984947204589844,0.04565930366516113,-2.304772372951902e-09,6.794382572174072,0.4135042130947113,-17.459318161010742,-1.9039820831068255e-09
1754765318.5929441,1102186.95403325,2025-08-09T14:48:38.592945,-118.55435943603516,50.4130744934082,0.05709819123148918,9.250392118964612e-10,-20.029644012451172,0.47538772225379944,-32.61885452270508,2.058184733755297e-09
1754765318.593107,1102186.95803325,2025-08-09T14:48:38.593108,0.19261537492275238,-11.826414108276367,0.016756556928157806,-1.5144857590243532e-10,7.300804615020752,0.09036862850189209,-3.562131643295288,1.1451886106073061e-09
